case_id,fen,source,source_kind,category,game_index,ply,played_move,baseline_move,completed_depth,agent_nodes,agent_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,pathology_priority
validation_0198,5rk1/p2rp3/6p1/7p/4p3/P6K/2b5/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,d7d1,5,16541,0.6269480789778754,e4e3,#+6,#+6,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g20_p41,2kr4/ppp2ppp/8/5b2/7P/7B/PPnKP2P/RN5R w - - 1 21,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,middle_17_23+in_check,20,41,d2c3,d2c1,5,2482,0.10613742101122625,d2c3,+391,+396,1.0,1.0,-5.0,0.0,0.0,0.0,False,False,False,0.0
validation_0261,r5k1/pp3pp1/2pPr2p/3p4/3P2n1/3BN3/PPQB1Pq1/3KR3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,g4f2,5,31139,1.637932384997839,g4f2,+246,+246,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0008,8/8/1p2p1k1/1P2Ppp1/3K4/6PP/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,g6h5,5,1959,0.0685495599755086,g6h5,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g7_p32,1r6/r2k1pBp/1p2p3/pR1n4/3PP2P/6P1/5PK1/2R5 b - - 0 16,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+quiet,7,32,a7c7,a7c7,5,10429,0.5478922940092161,d5e7,-145,-187,0.0335,0.0035,42.0,42.0,0.030000000000000002,0.030000000000000002,False,False,False,0.38400000000000006
validation_0123,3r2k1/1p3pbp/6p1/4P3/1P1p1P2/6PP/6B1/R5K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g7f8,5,12639,0.580493432993535,b7b6,0,-2,0.5,0.5,2.0,2.0,0.0,0.0,False,False,False,0.004
validation_0305,1nbqkbnr/4pppp/r1pp4/8/3PP3/8/PP3PPP/RNBQKBNR w KQk -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,f1a6,5,31437,1.9619908549939282,f1a6,+352,+352,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0015,2r2rk1/1p1nbppp/2q1p3/1pNpP3/PP1P4/4PN2/6PP/R1R2QK1 b - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_rich,,,,b5a4,5,18805,1.0790570880053565,b5a4,-104,-104,0.2255,0.2255,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0330,rr4k1/3q1ppp/b1n5/p1pp4/1p5P/3P1NP1/PPP1QPB1/R3R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+quiet,,,,f3e5,5,15671,0.8760236149828415,e2e3,+92,+91,0.7025,0.693,1.0,1.0,0.009500000000000064,0.009500000000000064,False,False,False,0.09700000000000064
pgn_nn_vs_stockfish_2000_g7_p78,3k2Q1/pp6/1q1P2p1/2p4p/7b/P1P5/1P3r1P/K2R4 b - - 4 39,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,middle_17_23+in_check,7,78,d8d7,d8d7,5,3905,0.18027398301637731,d8d7,+273,+273,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0026,8/8/p3k3/1P4pp/P3K3/8/6PP/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,a6b5,5,1011,0.04072845101472922,a6a5,-529,-622,0.0,0.0,93.0,93.0,0.0,0.0,False,False,False,0.186
pgn_nn_vs_material_g3_p23,rnbqkb1r/p1pppp1p/1p4pn/1N1PP1N1/5B2/7P/PPP1QPP1/R3KB1R w KQq - 0 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_rich,3,23,e1c1,e5e6,5,43729,2.891285074001644,d5d6,+459,+566,1.0,1.0,-107.0,0.0,0.0,0.0,False,False,False,0.0
validation_0174,8/1B2ppk1/5b2/5P1p/1p4p1/3q2P1/3r3P/4R1QK w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,b7e4,5,9750,0.43752822501119226,b7e4,-522,-522,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g2_p84,6k1/p7/1p3p1p/1P1r3P/P7/2b2N2/R4KP1/2B5 b - - 11 42,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,late_11_16+capture_available,2,84,d5h5,d5h5,5,15573,0.6666830620088149,d5h5,-477,-477,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0004,r3k2r/pbp1qppp/1p2pn2/3p4/1QPP4/2P1P1P1/P4PBP/R1B1K2R w KQkq - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_rich,,,,c1a3,5,21064,1.322813592996681,b4e7,+50,+2,0.5435,0.501,48.0,48.0,0.04249999999999998,0.04249999999999998,False,False,False,0.5209999999999998
pgn_v1_1_vs_v1_g2_p14,2r1r2k/pb1n1pp1/7q/1Np2B2/3p4/1P2PP2/PBQ3Pb/3R1R1K w - - 1 8,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_rich,2,14,b5d4,f5h3,5,39818,2.3646455929847434,f5d7,-182,-274,0.0105,0.0,92.0,92.0,0.0105,0.0105,False,False,False,0.28900000000000003
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e7f6,5,14522,0.7476465749787167,c7c1,-571,#-7,0.0,0.0,99422.0,99422.0,0.0,0.0,True,False,False,7.0
pgn_nn_vs_stockfish_2000_g6_p65,3R4/p4pkp/5p2/2B5/P4b1P/1b6/6P1/5K1R w - - 1 33,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,late_11_16+capture_available,6,65,h4h5,f1f2,5,8259,0.3341456000052858,f1f2,+554,+554,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g5_p24,2b1r1k1/1pp3p1/7P/2p1pp2/1pP4R/rP1BPPp1/P2P2P1/R3K3 b Q - 0 12,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_available,5,24,e5e4,g7h6,5,19339,1.2238063190015964,g7g6,+112,-27,0.831,0.4935,139.0,139.0,0.33749999999999997,0.33749999999999997,False,False,True,4.653
validation_0005,8/8/4p3/5P2/1Bk2K2/2P4b/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,f5f6,5,1861,0.06249837498762645,f5f6,+555,+555,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0035,8/6p1/p1kbpp2/1p5p/3BKP2/P1P3PP/1P6/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+capture_available,,,,g3g4,5,3668,0.15601444500498474,g3g4,+4,+4,0.501,0.501,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0177,5qk1/6pp/1p4n1/3Q2N1/8/2P5/P5PP/7K b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,g8h8,5,1554,0.07671656899037771,g8h8,-94,-94,0.2915,0.2915,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0007,r1br2k1/pp2ppbp/5np1/4N1B1/q1B5/1Qn4P/PP3PP1/R4RK1 w - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_rich,,,,c4f7,5,32612,2.0872985839960165,c4f7,+49,+49,0.5485,0.5485,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0271,2k2r1r/1p4p1/pQq5/3pP1Bp/P1p2P2/2P5/1P4PP/R5K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b6a7,5,10730,0.5229913799848873,b6a7,+156,+156,0.98,0.98,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g2_p23,r1bq1rk1/pp3pp1/2nbpn1p/8/2BP4/P1N2N2/1P3PPP/R1BQ1RK1 w - - 3 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,2,23,c4a2,f1e1,5,35007,1.9080383660038933,f1e1,+7,+7,0.5045,0.5045,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g2_p30,B1b1r1k1/2ppqpp1/p2b3p/8/Pp1QP3/4B3/1PP2PPP/2KR3R b - - 4 15,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,high_material_24_32+capture_available,2,30,d6e5,a6a5,5,36400,1.8072750539868139,d6e5,-443,-424,0.0,0.0,-19.0,0.0,0.0,0.0,False,False,False,0.0
validation_0280,1r2bk2/2p2p1p/p1p2np1/2Pp4/B2P2P1/1P3P1P/P3NK2/4R3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,h7h5,5,25817,1.3589058170036878,a6a5,-94,-110,0.291,0.176,16.0,16.0,0.11499999999999999,0.11499999999999999,False,False,False,1.182
validation_0095,2K5/4q3/8/8/8/8/k7/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,a2a3,5,12630,0.3634919579781126,a2b3,#+5,#+5,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g7_p72,8/8/1p1R4/pk6/3PP2P/2K2n2/6r1/8 b - - 2 36,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,7,72,f3d2,f3d2,5,5432,0.19687909001368098,g2g3,+407,+334,1.0,1.0,73.0,73.0,0.0,0.0,False,False,False,0.146
validation_0085,8/1R2n3/2pk2pp/8/4K2P/6P1/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,e7f5,5,3059,0.10852073598653078,d6e6,-157,-198,0.016,0.0015,41.0,41.0,0.0145,0.0145,False,False,False,0.22700000000000004
validation_0400,r1bq1rk1/1ppnbppp/3p1n2/p2PpP2/2P1P3/2N1B3/PP4PP/R2QKBNR b KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,a5a4,5,22551,1.3305700260098092,d7c5,-71,-124,0.3685,0.1495,53.0,53.0,0.219,0.219,False,False,False,2.296
validation_0097,5R2/5p2/8/P2kp3/8/1PK5/8/7r b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,d5c6,5,9912,0.34155403898330405,h1a1,-40,-49,0.4855,0.477,9.0,9.0,0.008500000000000008,0.008500000000000008,False,False,False,0.10300000000000008
validation_0144,2k5/2p5/r2bK3/4pN2/4P3/1r6/2R2P1P/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,h2h4,5,24443,1.0312418829998933,h2h4,-376,-376,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0066,8/8/3K4/8/1k6/3Q2R1/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,b4a4,5,2742,0.09434484102530405,b4a5,#-3,#-3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g8_p51,8/5ppp/2k5/r3PpP1/2pP4/1pB3P1/p2K4/1R6 w - - 0 26,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,8,51,b1h1,b1f1,5,14606,0.7036001489905175,b1f1,+6,+6,0.501,0.501,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g5_p35,rn4k1/pb4p1/1p3r2/2b4Q/2pq4/2N5/PP1B1PPP/R5K1 w - - 2 18,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,5,35,h5e8,d2e3,5,23188,1.3546223749872297,d2e3,-477,-477,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0203,r4r1k/pp2bpp1/4b2p/4P3/3N4/4B1Q1/Pq3PPP/R2R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,a8d8,5,56712,3.1716062299965415,b7b6,-13,-29,0.496,0.488,16.0,16.0,0.008000000000000007,0.008000000000000007,False,False,False,0.11200000000000007
validation_0348,2b2rk1/3nbppp/1qp1p3/3pP3/r7/1P1B4/PBP1QPPP/R3R1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c2c4,5,41839,2.4140418889874127,c2c4,-235,-235,0.001,0.001,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0070,6k1/6pp/5p2/R7/8/4KPP1/P5r1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,a2a4,5,7757,0.2705127730150707,g3g4,+6,-47,0.501,0.4785,53.0,53.0,0.02250000000000002,0.02250000000000002,False,False,False,0.3310000000000002
validation_0320,r3k2r/2q2ppp/pnp1p1n1/2bpP3/1P6/2P2BBP/P4PP1/RN1Q1RK1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,c5e7,5,20007,1.1714057140052319,c5e7,+116,+116,0.8325,0.8325,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0362,1r2brk1/pp4b1/2pNp1p1/1nP1N3/3P3q/8/PP2QPB1/3R1RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,d6b5,5,31415,1.8045613989816047,d6b5,+77,+77,0.625,0.625,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g8_p16,2kr1b1r/ppp1qppp/2n2n2/3ppb2/8/3P3N/PPP1PPPP/RNBQKB1R b KQ - 0 8,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,8,16,e5e4,h7h6,5,58907,3.5955748799897265,h8g8,+286,+266,0.9995,0.9985,20.0,20.0,0.0010000000000000009,0.0010000000000000009,False,False,False,0.05000000000000001
validation_0255,2kr4/1p4pp/p1pP4/3p4/P7/5P2/1PP1r1PP/2KR3R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d1d2,5,10764,0.4945208069984801,d1d2,-22,-22,0.495,0.495,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0040,8/8/6p1/6Pp/6kP/r7/8/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,g4h4,5,4988,0.18230881399358623,g4f3,#+4,+720,1.0,1.0,99276.0,99276.0,0.0,0.0,False,False,False,2.0
validation_0032,8/8/8/5k1p/5P1P/1r6/5K2/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,f5f4,5,4849,0.16296150302514434,f5g4,+587,+677,1.0,1.0,-90.0,0.0,0.0,0.0,False,False,False,0.0
validation_0155,3b4/N2k1pp1/7p/1PPnp3/8/7P/5KP1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,d8a5,5,8143,0.30354110000189394,d8e7,+493,+448,1.0,1.0,45.0,45.0,0.0,0.0,False,False,False,0.09
validation_0134,6k1/p5pp/4p3/P3Pp2/1p3P1P/r5P1/2R2K2/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,c2c8,5,2596,0.09955075799371116,c2c8,-5,-5,0.499,0.499,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0376,3r2k1/ppqnrppp/2pRp3/4P3/1PP5/P1N3PP/4QPK1/3R4 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,e7e8,5,13954,0.6775927810231224,d8e8,-189,-427,0.0045,0.0,238.0,238.0,0.0045,0.0045,False,False,False,0.521
pgn_nn_vs_material_g11_p34,r1bq3r/p2pkpbp/1ppR2pn/1Nn1P1N1/2Q2B2/7P/PPP2PP1/1K3B1R b - - 1 17,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,11,34,c6b5,c6b5,5,38091,2.3139107970055193,c6b5,+63,+63,0.5985,0.5985,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g9_p94,1r4r1/p3k1b1/1p3n2/8/P1p5/2P2P1n/KP6/8 b - - 8 47,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,late_11_16+quiet,9,94,g8h8,g7f8,5,49803,1.789546871004859,g7f8,+1022,+1022,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0059,4k3/p7/2r4p/2pRP1p1/8/8/P4KPP/8 w - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+capture_available,,,,f2e3,5,4627,0.19020872699911706,f2e3,-21,-21,0.496,0.496,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0225,r2q1rk1/pp1n1p2/3Q4/3pp3/4P2b/3PR3/PPP2PPP/R4K2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,e3f3,5,49854,2.5473982819821686,f2f4,-328,-310,0.0,0.0,-18.0,0.0,0.0,0.0,False,False,False,0.0
validation_0395,r3kbnr/pp3ppp/2n1p3/2p5/Q1BPq3/2P2N2/PP3PPP/2B1R1K1 b kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,e4f5,5,45808,2.729978001996642,e4f5,-235,-235,0.001,0.001,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0156,6B1/2k1b2p/3q1p2/4p3/Q7/2P5/pP5P/N1K4R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,a1c2,5,23889,1.1342173169832677,a4a7,+715,+720,1.0,1.0,-5.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g4_p12,r1b1kb1r/ppp1qppp/2n2n2/3pp3/8/8/PPPPPPPP/RNBQKBNR b KQkq - 7 6,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,4,12,c8f5,c8f5,5,22926,1.414606634003576,c8e6,+257,+243,0.998,0.997,14.0,14.0,0.0010000000000000009,0.0010000000000000009,False,False,False,0.038000000000000006
validation_0098,k1r5/P1P5/1K6/8/8/8/3R2p1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,d2g2,5,3646,0.12553253100486472,d2g2,#+6,#+6,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0276,3r4/p1r2k2/3p1p1p/2pR1P2/1pN1p3/1P2K3/P3B1PP/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+quiet,,,,f7f8,5,11667,0.536573296005372,c7c6,-296,-292,0.0,0.0,-4.0,0.0,0.0,0.0,False,False,False,0.0
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,f6e4,5,27288,1.597426023974549,h6h5,+8,-176,0.507,0.0275,184.0,184.0,0.4795,0.4795,False,False,False,5.163
pgn_nn_vs_stockfish_2000_g6_p37,5rk1/p2b1ppp/3bpq2/8/P1BP4/4P3/1rPB1QPP/R4K1R w - - 7 19,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,middle_17_23+capture_available,6,37,f2f6,f2f6,5,9366,0.46334120200481266,f2f6,+107,+107,0.7925,0.7925,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0235,3rk2r/ppp2pp1/8/4n3/4n2p/3BK3/PPP3PP/R4R2 b k -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e5d3,5,29409,1.574403742008144,e4c5,+577,+532,1.0,1.0,45.0,45.0,0.0,0.0,False,False,False,0.09
validation_0166,2r5/1p4pp/p1b1k3/3p1BP1/PP1P1K2/8/8/2R5 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,e6d6,5,2303,0.10801825401722454,e6d6,-554,-554,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g5_p15,2b2rk1/1pp3p1/r7/p1p1pp1P/1nP3p1/1PB1P3/P1BP1PP1/R3K2R w KQ - 1 8,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,high_material_24_32+capture_available,5,15,c3b4,c2b1,5,13335,0.756033080018824,c2b1,+67,+67,0.565,0.565,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g7_p91,8/8/1p6/6R1/pQ1P3P/1n1K4/1k5r/8 w - - 4 46,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+capture_available,7,91,b4a4,b4a4,5,16629,0.6325972760096192,b4a4,+548,+548,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0253,r3r1k1/5ppp/2pqp3/1p3b2/1P1P4/PBN1n1P1/7P/R2Q1RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d1d2,5,51935,2.832425349013647,d1d2,-518,-518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g3_p106,4k3/8/2n5/2P4p/4bB1P/b7/7r/5K2 b - - 4 53,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+capture_available,3,106,h2c2,h2h1,5,6611,0.2749886089877691,e4d3,+824,+785,1.0,1.0,39.0,39.0,0.0,0.0,False,False,False,0.078
validation_0297,r1bq1k2/1p1p3Q/3P1p2/p7/2P5/6R1/3P2PP/5R1K b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+quiet,,,,a8a6,5,3900,0.19369830400682986,a5a4,#-1,#-1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g21_p24,8/R5k1/3K2p1/8/P6r/8/8/8 b - - 2 12,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+in_check,21,24,g7f6,g7f6,5,1784,0.05863671298720874,g7f6,-8,-8,0.499,0.499,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0227,1r4k1/p6p/1r3p2/3P2p1/2p1b1P1/RP2B2P/1R3P1K/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b6b3,5,9338,0.441071400011424,b6b3,+108,+108,0.804,0.804,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g3_p24,r1b2rk1/1p2qppp/p1n2n2/2bp4/8/2N1PN2/PP2BPPP/2RQBRK1 b - - 3 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,high_material_24_32+capture_available,3,24,f8d8,c8e6,5,33169,1.8018737599777523,f8d8,+38,+28,0.538,0.525,10.0,10.0,0.013000000000000012,0.013000000000000012,False,False,False,0.1500000000000001
validation_0135,4k3/2p2p1p/1pP1pPpP/p3P1P1/1P6/P1K5/8/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e8d8,5,807,0.032379347016103566,a5b4,-19,-51,0.4965,0.473,32.0,32.0,0.02350000000000002,0.02350000000000002,False,False,False,0.2990000000000002
validation_0201,N2k1bnr/pp2pppp/8/5b2/3n1B2/5P2/PP4PP/R3KB1R w KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+quiet,,,,e1c1,5,3643,0.20654904798720963,a1d1,+427,+434,1.0,1.0,-7.0,0.0,0.0,0.0,False,False,False,0.0
validation_0268,1r3rk1/7R/1b3p2/p3pP1B/1pP5/6PQ/4K2P/1q6 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,b1c2,5,7629,0.37696998100727797,b1c2,+749,+749,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g19_p69,8/1k6/1P6/2K5/8/8/8/8 w - - 7 35,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,19,69,c5b5,c5b5,5,588,0.018468342983396724,c5b5,+2,+2,0.5005,0.5005,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0302,r4rk1/p2n1qpp/1pPp1n2/4pp2/1P1N1B2/PQ4P1/4PPKP/3RR3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,f7b3,5,7269,0.42295244499109685,e5d4,-39,-34,0.4765,0.481,-5.0,0.0,-0.004500000000000004,0.0,False,False,False,0.0
validation_0252,8/5pk1/4b1p1/1p2q2p/2p3P1/2PrP2P/R2P1Q2/3N2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d1b2,5,20579,0.9823113329766784,f2f4,-216,-364,0.0005,0.0,148.0,148.0,0.0005,0.0005,False,False,False,0.301
pgn_nn_vs_material_g9_p24,rnbqkb1r/p1pppp1p/1p4pn/1N1PP1N1/5B2/7P/PPP1QPP1/2KR1B1R b q - 1 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,9,24,b8a6,a7a6,5,10934,0.6385355709935538,a7a6,-391,-391,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0172,4n1k1/3r1p1p/5Np1/3N4/8/8/5PPP/5K2 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,g8g7,5,2580,0.10497266301536001,g8g7,-499,-499,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g11_p31,8/8/p2p4/Pp2k3/2r1b1Bp/8/4RK2/8 w - - 2 16,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+capture_available,11,31,g4d7,g4h5,5,9373,0.37159197201253846,e2e3,-518,-569,0.0,0.0,51.0,51.0,0.0,0.0,False,False,False,0.102
validation_0141,3k4/7p/P3R1p1/r2P1p2/5P2/4K2P/6P1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,a5d5,5,4348,0.17365351901389658,a5a4,-387,-390,0.0,0.0,3.0,3.0,0.0,0.0,False,False,False,0.006
